电影名称,评论人,评论时间,评论内容,location,有用
马达加斯加3 短评,LeiYiYo,2012/8/28,据说很狗血，据说很鸡血，坐等高清版,,0
马达加斯加3 短评,mengburger,2012/8/28,破lhy,香港,0
马达加斯加3 短评,傻子才悲伤,2012/8/28,有人和我一起么……,陕西西安,0
蝙蝠侠：黑暗骑士崛起 短评,[已注销],2011/9/27,小jose……,,0
蝙蝠侠：黑暗骑士崛起 短评,心是孤独的猎手,2011/9/27,每个好的电影都需要一个好的结局,,0
蝙蝠侠：黑暗骑士崛起 短评,无所不能的蕊蕊,2011/9/27,没有内个人了。。。唉。。,北京,0
蝙蝠侠：黑暗骑士崛起 短评,condi,2011/9/27,于是盗梦那帮人集体跑到崛起来打酱油了。。。,"Al-Iskandarīyah, Egypt",0
蝙蝠侠：黑暗骑士崛起 短评,星空仰望星空,2011/9/27,最喜欢贝尔的两只猫耳朵了，美国的下水道可以组建军队，天朝的只有养点小鸭子吧,,0
蝙蝠侠：黑暗骑士崛起 短评,麒岳,2011/9/27,待我先看看前两者再说,,0
蝙蝠侠：黑暗骑士崛起 短评,灰灰,2011/9/27,坐等大片,湖北武汉,0
蝙蝠侠：黑暗骑士崛起 短评,[已注销],2011/9/27,想看iMax版！！！,,0
蝙蝠侠：黑暗骑士崛起 短评,Irina她bro,2011/9/27,wow 看了预告片的都在那夸。。。,北京,0
蝙蝠侠：黑暗骑士崛起 短评,Mr.Star,2011/9/27,今年最期待的电影！最喜欢这种英雄类电影，同时还夹杂着对人性，以及整个社会的思考！这才是我最喜欢的电影类型！,,0
蝙蝠侠：黑暗骑士崛起 短评,ЯØXANNE  -,2011/9/27,要去看,香港,0
大侦探福尔摩斯2：诡影游戏 短评,小青年,2016/5/10,看起来摄影还行,北京,0
蝙蝠侠：黑暗骑士崛起 短评,梦枕貘,2011/9/27,一流的警匪片，二流的諾蘭作品。午夜看首映，只為了導演的致敬。最激動的時刻，是影片一半處，悟出那人是robin,陕西西安,0
蝙蝠侠：黑暗骑士崛起 短评,靡音,2011/9/27,汤姆 安妮海瑟薇,,0
蝙蝠侠：黑暗骑士崛起 短评,黑桃,2011/9/27,= =前两部都还没时间看呐。。。亲爱的贝尔。。。,"Manchester, United Kingdom",0
大侦探福尔摩斯2：诡影游戏 短评,Jeanne,2016/5/10,为了围观油炸麦哥……呃 麦叔好了~~~,陕西西安,0
大侦探福尔摩斯2：诡影游戏 短评,i,2016/5/10,这腐片居然还有2,江苏南京,0
警察故事2013 短评,東子,2013/12/23,能把刑警演成特警的，估计也就只有成龙了,北京,0
蝙蝠侠：黑暗骑士崛起 短评,涩谷系养猪大户,2011/9/27,诺兰,广西南宁,0
警察故事2013 短评,星痕,2013/12/23,看看,,0
警察故事2013 短评,火山,2013/12/23,龙叔的，期待啦,广东广州,0
大侦探福尔摩斯2：诡影游戏 短评,大爷母仪天下,2016/5/10,昂昂昂~~~,上海,0
蝙蝠侠：黑暗骑士崛起 短评,格尔尼卡尼,2011/9/27,安妮是猫女啊啊啊啊啊啊啊啊,香港,0
警察故事2013 短评,内个内个啥,2013/12/23,我要不要当做喜剧片去看？私人定制已经让我恶心了一把了，大叔你难道也不甘人后。。。,北京,0
警察故事2013 短评,TheFlash振魏泽,2013/12/23,景甜糟蹋完孙红雷和甄子丹，又来糟蹋大哥了……,湖南长沙,0
大侦探福尔摩斯2：诡影游戏 短评,淡蓝七星™,2016/5/10,肌肉型男福尔摩斯大战五面怪莫里亚蒂？！,北京,0
蝙蝠侠：黑暗骑士崛起 短评,落,2011/9/27,想看我喜欢的女人,江西上饶,0
警察故事2013 短评,洛易,2013/12/23,龙,重庆,0
警察故事2013 短评,森森了个破,2013/12/23,居然是成龙大哥第六部《警察故事》了orz,,0
大侦探福尔摩斯2：诡影游戏 短评,Tarantella,2016/5/10,求第二部啊~大爱~不爱看推理，就爱看聪明淡定的男的....,陕西西安,0
蝙蝠侠：黑暗骑士崛起 短评,bittercider,2011/9/27,卡司亮瞎眼了啊！！！,,0
大侦探福尔摩斯2：诡影游戏 短评,Tiff,2016/5/10,基友说要和俺看,"Toronto, Canada",0
蝙蝠侠：黑暗骑士崛起 短评,戈戈仍是执念,2011/9/27,排,北京,0
警察故事2013 短评,Oguri,2013/12/23,完全是因为刘烨。看到景甜就不想看了,,0
大侦探福尔摩斯2：诡影游戏 短评,福多多饺子,2016/5/10,这海报,"Paris, France",0
警察故事2013 短评,要献便献吻,2013/12/23,不是说十二生肖是最后一部动作片吗？,四川成都,0
蝙蝠侠：黑暗骑士崛起 短评,[已注销],2011/9/27,诺兰!诺兰!诺兰!2012快点来吧!,,0
警察故事2013 短评,午夜心跳在加速,2013/12/23,成龙你不是说拍完十二生肖就不再拍大动作电影了么，为什么说话不算数呢？为什么拿自己的嘴当屁放呢？,,0
大侦探福尔摩斯2：诡影游戏 短评,Connie_暖,2016/5/10,继续侦探片～,北京,0
警察故事2013 短评,Solo,2013/12/23,刘烨没演技，导演拍烂片出身，加上景甜……成龙这特么是准备毁招牌啊！,上海,0
警察故事2013 短评,木之本,2013/12/23,这没有看过，肯定有粤语版的，明天下载看看先。,广东云浮,0
警察故事2013 短评,狗咬狗,2013/12/23,十分期待,,0
警察故事2013 短评,中脉床垫,2013/12/23,还没看，很期待成龙的新作,,0
大侦探福尔摩斯2：诡影游戏 短评,井行,2016/5/10,= =为毛未上映的片子现在都有海报了？！为毛要透支未来？,上海,0
警察故事2013 短评,あなたは愿いま,2013/12/23,这海报真心坑，要不是警察故事那几个字，我还真看不出那是成龙，还以为是恐怖片,,0
警察故事2013 短评,夏虫不语冰,2013/12/23,还记得看新警察故事是在高二开学典礼，转眼又是这么多年。,辽宁沈阳,0
马达加斯加3 短评,鱼英俊,2012/7/13,NND就是场次让我很纠结,浙江杭州,0
警察故事2013 短评,樓下保安,2013/12/23,以此纪念成龙大哥的3D大鼻子,广东广州,0
警察故事2013 短评,ipeewee,2013/12/23,记,,0
大侦探福尔摩斯2：诡影游戏 短评,孟瑪斯,2016/5/10,(Fans做的w) 海報太曖昧啦XDD！！……基到天涯海角吧，醫生偵探乃們倆 (=W=.),"台北, 台湾",0
警察故事2013 短评,风吹不灭,2013/12/23,经典续集，但吸引我关注的只有一点：景甜,,0
马达加斯加3 短评,阿K,2012/7/13,好想看啊好想看啊好想看,上海,0
大侦探福尔摩斯2：诡影游戏 短评,[已注销],2016/5/10,福尔摩斯与华生之基情未了么。。。,,0
警察故事2013 短评,ALEX,2013/12/23,目测2星,,0
马达加斯加3 短评,Z,2012/7/13,去看波去看波,江西南昌,0
大侦探福尔摩斯2：诡影游戏 短评,梦暖寒,2016/5/10,其实我是为了看美女,,0
马达加斯加3 短评,yaya,2012/7/13,求组队！旅行的回家的亲亲们赶紧回来啊！！,四川成都,0
大侦探福尔摩斯2：诡影游戏 短评,Aubrey,2016/5/10,我想看他俩搞基啊~哈！,,0
马达加斯加3 短评,好大一只熊,2012/7/13,人家好想看！可是被关禁闭了！！！！！！,,0
大侦探福尔摩斯2：诡影游戏 短评,言叶amber,2016/5/10,预告片太腐了，他俩不在一起，我就不信爱情了,广东深圳,0
马达加斯加3 短评,Naive,2012/7/13,好想看！！！~~~T-T~~~,陕西西安,0
大侦探福尔摩斯2：诡影游戏 短评,Robin,2016/5/10,啊啊啊啊啊！！！poster都那么JQ！！！,四川成都,0
大侦探福尔摩斯2：诡影游戏 短评,明少,2016/5/10,♥H148/,江苏南京,0
大侦探福尔摩斯2：诡影游戏 短评,Aloneye,2016/5/10,看了一半吧,,0
马达加斯加3 短评,angell文,2012/7/13,man in black 豆瓣得分才7.5，这部东西居然有8.3，超级想去电影院看~动画大片在电影院才特别好看~,广东广州,0
大侦探福尔摩斯2：诡影游戏 短评,Nastin,2016/5/10,看到下面的影评，我不淡定了……,江苏镇江,0
大侦探福尔摩斯2：诡影游戏 短评,长睡不醒u,2016/5/10,1月15..,浙江杭州,0
马达加斯加3 短评,Lucy,2012/7/13,喜欢企鹅，哈哈～,北京,0
马达加斯加3 短评,Lessismore,2012/7/13,期待期待```,,0
马达加斯加3 短评,司努比,2012/7/13,心动心动~~~~~~~~~,北京,0
马达加斯加3 短评,TeF,2012/7/13,预告片很喷~,"Austin, United States",0
马达加斯加3 短评,散咸咸,2012/7/13,居然没看过,,0
马达加斯加3 短评,nana大饼脸,2012/7/13,小空，我们去看这个吧。。。,,0
马达加斯加3 短评,过期的草莓,2012/7/13,必须得看,上海,0
马达加斯加3 短评,喜庆的大娃娃,2012/7/13,我听到最多美轮美奂的评价的电影,,0
马达加斯加3 短评,我叫老D,2012/7/13,女神看了我没看,"Melbourne, Australia",0
马达加斯加3 短评,麦克白,2012/7/13,有人一起嘛？,浙江杭州,0
马达加斯加3 短评,江滨滨慢悠悠,2012/7/13,我很负责的说，我真的只期待看这样的片子乐一乐而已。,广东汕头,0
马达加斯加3 短评,张头头,2012/7/13,一直以来都觉得人家的动画片做的是相当的好。而且最主要的是老少咸宜，剧情不错。这也是人家的续集不断推出的原因吧！,,0
马达加斯加3 短评,沫__离,2012/7/13,全季都想再看一遍~,,0
蝙蝠侠：黑暗骑士崛起 短评,SPENCER,2012/7/19,期待很久了,澳门,0
警察故事2013 短评,柳喵子⁻̫,2013/6/28,唔。休息吧。,浙江杭州,0
警察故事2013 短评,malike,2013/6/28,成龙大哥的历险记,重庆,0
警察故事2013 短评,shinno,2013/6/28,警察故事是块好招牌没错.....刘烨黄渤景甜...嗯......................................................,,0
蝙蝠侠：黑暗骑士崛起 短评,處女一枝花,2012/7/19,3.看过。盛，和平影院，IMAX第四排，有点小晕。开头飞机截博士好创意，动作也帅气。性感猫女，摩托车超帅。最后的反派与爱情。警察有点小帅，Robin，期待续集表现。,上海,0
蝙蝠侠：黑暗骑士崛起 短评,知言片语,2012/7/19,小豆2012-03-17,,
"如果有导演要拍一部双主角的戏却想突出其中的某一位男主角A，那找贝尔去当男主角B就一定能达到事半功倍的效果，因为他的气质不具备侵略性所以相当地百搭，重要的是他那奇异的好比高原上的氧气一样稀薄的存在感可以在对比中神奇地增加另一位男主角的魅力，这就是悲剧贝尔之""",,0,,,
蝙蝠侠：黑暗骑士崛起 短评,zzg风中舞狼,2012/7/19,挺不错的,,0
大侦探福尔摩斯2：诡影游戏 短评,卡卡洛特,2011/3/16,盖·里奇,,0
警察故事2013 短评,juwelen,2013/6/28,。。。,黑龙江哈尔滨,0
大侦探福尔摩斯2：诡影游戏 短评,双城记,2011/3/16,看来他们是准备拍成基片系列了，我看好这种伪直男的欲望挣扎,,0
警察故事2013 短评,林梁,2013/6/28,廉颇老矣，尚能饭否？,河南郑州,0
蝙蝠侠：黑暗骑士崛起 短评,胡 安,2012/7/19,我等等等等……,北京,0
大侦探福尔摩斯2：诡影游戏 短评,蜡笔小清新,2011/3/16,听说画面很惊爆~,浙江杭州,0
警察故事2013 短评,闪闪红星,2013/6/28,海报好像机械师,,0
大侦探福尔摩斯2：诡影游戏 短评,曼珠沙华,2011/3/16,标记,湖南长沙,0
蝙蝠侠：黑暗骑士崛起 短评,✦,2012/7/19,周末有时间一定去看！我要放松放松放松！！！！,广东深圳,0
警察故事2013 短评,贼喊捉贼高手冲,2013/6/28,虽然是成龙的片但是有景田叫我不知道怎么看=，=,"Adis Abeba, Ethiopia",0
警察故事2013 短评,uncool,2013/6/28,虎胆龙威,贵州贵阳,0
蝙蝠侠：黑暗骑士崛起 短评,.,2012/7/19,挂桑诺兰怎能不看,,0
警察故事2013 短评,唐李诃德,2013/6/28,十二生肖不是收山之作吗？成龙大哥食言了,,0
蝙蝠侠：黑暗骑士崛起 短评,Jensen,2012/7/19,从零消息开始强烈关注,,0
警察故事2013 短评,一叶孤舟和尚,2013/6/28,成龙大哥显老了,,0
警察故事2013 短评,太艺先森,2013/6/28,很期待这部片子，希望这部片子上映的时候，能找到一个能陪我看电影的人……,,0
警察故事2013 短评,温布利小草,2013/6/28,本来看到景甜小姐就想给一星，不过还是等看过了再给吧,浙江杭州,0
警察故事2013 短评,心是透明的,2013/6/28,景甜的背景真不是盖的。。。。。,,0
蝙蝠侠：黑暗骑士崛起 短评,Xjndi,2012/7/19,估计会是我去美国后进电影院的第一部~♥,"San Francisco Bay Area, United States",0
警察故事2013 短评,帅哥,2013/6/28,还没看呢,,0
蝙蝠侠：黑暗骑士崛起 短评,水狼海螺,2012/7/19,五星期待，鄙视中国大陆不同步上映。,北京,0
大侦探福尔摩斯2：诡影游戏 短评,勿扰，笑点低。,2011/3/16,哦哦哦，想看！！,北京,0
警察故事2013 短评,Emily,2013/6/28,好想看烂片儿,北京,0
警察故事2013 短评,蓝瓜,2013/6/28,话说是我同学在里面设计的服装,,0
警察故事2013 短评,你不知道的事,2013/6/28,景甜真是有背景啊，演技那么烂能当成龙的女主角色,,0
蝙蝠侠：黑暗骑士崛起 短评,Udon南,2012/7/19,靠，以后看电影一定要及时，被剧透的体无完肤……,上海,0
蝙蝠侠：黑暗骑士崛起 短评,ariel5336,2012/7/19,看了才知道蜘蛛侠是卡通片,,0
大侦探福尔摩斯2：诡影游戏 短评,Lurfkin,2011/3/16,就冲着这么“基情”的剧照也要看看这部电影！,广东广州,0
大侦探福尔摩斯2：诡影游戏 短评,帷野久,2011/3/16,"还是医森比较美好……小萝卜儿你越来越……搏出位了(﹁""﹁)","Tōkyō, Japan",0
蝙蝠侠：黑暗骑士崛起 短评,蓉儿,2012/7/19,伴随着死亡，生前的所有希望将被彻底否定，这才是终极的幻灭。消除这种恐惧，才有重生。,北京,0
蝙蝠侠：黑暗骑士崛起 短评,chiachia,2012/7/19,听说四个多小时的初剪版本得到了华纳高层的一致赞扬，最终版本大概会有三个小时。总菊啊，拜托你少剪几刀。,"Zürich, Switzerland",0
马达加斯加3 短评,最近有点抽,2012/7/17,一直没看成 讨厌。,北京,0
蝙蝠侠：黑暗骑士崛起 短评,Mr Better Xbon,2012/7/19,冲着囧瑟夫去的,上海,0
马达加斯加3 短评,泥里,2012/7/17,追电影比追电视剧轻松多了，呵呵，追来追去，也就基本是234这么点花头。,,0
大侦探福尔摩斯2：诡影游戏 短评,六月风,2011/3/16,为了捕捉那一屡基情~,北京,0
蝙蝠侠：黑暗骑士崛起 短评,如斯,2012/7/19,娘类，就为这个美国就开枪？,,0
马达加斯加3 短评,Z,2012/7/17,这四个二货到底要二到什么时候？~~O(∩_∩)O哈哈~,,0
马达加斯加3 短评,番茄麦克斯,2012/7/17,没看到！！！！,,0
警察故事2013 短评,不是马甲,2013/6/28,看见这几个主演顿时就没有感觉了,山东青岛,0
警察故事2013 短评,布鲁斯思无果,2013/6/28,景甜真心不喜欢.脸长得太不讨喜.,,
"龙哥电影多拍吧.看一部少一部.但我不会选择去电影院看这部.""",,0,,,
蝙蝠侠：黑暗骑士崛起 短评,七喜师太,2012/7/19,安妮海瑟薇 玛丽昂歌迪亚 还有什么好说的？？？,,
"         走起~""",,0,,,
大侦探福尔摩斯2：诡影游戏 短评,Estelle. Q,2011/3/16,也不要海报就那么 腐 尔摩斯吧！！,"New York City, United States",0
大侦探福尔摩斯2：诡影游戏 短评,a_a,2011/3/16,这部我看过？,,0
蝙蝠侠：黑暗骑士崛起 短评,萝小卜(•‿•),2012/7/19,0.0 所以 还是高富帅的分数 比较高么。。。,江苏常州,0
马达加斯加3 短评,熊猫,2012/7/17,第一部和第二部都是和香蕉一起看的 现在是第三部她说没有男盆宇就不进电影院……                               可是这是马达加斯加啊 呦吼~~~~~~,北京,0
马达加斯加3 短评,卓小佧°,2012/7/17,蛮可爱。,,0
大侦探福尔摩斯2：诡影游戏 短评,CCCCComputer,2011/3/16,B & B  完美。,安徽宣城,0
蝙蝠侠：黑暗骑士崛起 短评,?,2012/7/19,2011/6/20,,
,,,,,
,,,,,
"2012-11-25""",,0,,,
警察故事2013 短评,摇光摇啊摇,2013/6/28,成龙的片子必须得看,,0
蝙蝠侠：黑暗骑士崛起 短评,托笔乌龟,2012/7/19,我还一直没捞着看呢！,山东青岛,0
马达加斯加3 短评,轻轰_,2012/7/17,火星哥的主题曲又唱上了,北京,0
马达加斯加3 短评,little dark D,2012/7/17,想在家里自己偷着乐的片,,0
马达加斯加3 短评,竹叶,2012/7/17,不容错过呀！,,0
马达加斯加3 短评,Messi,2012/7/17,后知后觉的才知道fireworks居然是插曲，冲这首歌也要看这电影了,,0
大侦探福尔摩斯2：诡影游戏 短评,开门见猫,2011/3/16,断背感的海报！,上海,0
马达加斯加3 短评,Chasel,2012/7/17,看完了，翻译可真够烂得，shit！,广东广州,0
马达加斯加3 短评,桃子酱,2012/7/17,下好了准备哪天不开心的时候看！！,,0
大侦探福尔摩斯2：诡影游戏 短评,Global_L,2011/3/16,11月15日,"Boston, United States",0
大侦探福尔摩斯2：诡影游戏 短评,粉色少女陈17,2011/3/16,JQ啊啊啊啊啊 啊啊,"Edinburgh, United Kingdom",0
马达加斯加3 短评,桃园奈奈生,2012/7/17,#NAME?,浙江宁波,0
马达加斯加3 短评,Leo.app,2012/7/17,尼玛为啥只有西班牙语的。果然可以随便配音的动画片就不会多语种,北京,0
