影片名,姓名,演职人员,代表作,评分,性别,星座,出生日期,出生地,职业
功夫熊猫3 Kung Fu Panda 3,吕寅荣,导演,功夫熊猫3,7.6,女,金牛座,1972/5/7,韩国,导演 / 视觉特效
功夫熊猫3 Kung Fu Panda 3,吕寅荣,导演,HBO新片抢鲜看,,女,金牛座,1972/5/7,韩国,导演 / 视觉特效
功夫熊猫3 Kung Fu Panda 3,亚历山德罗·卡罗尼,导演,功夫熊猫3,,男,,,,导演 / 视觉特效
功夫熊猫3 Kung Fu Panda 3,亚历山德罗·卡罗尼,导演,The Shark and the Piano,,男,,,,导演 / 视觉特效
功夫熊猫3 Kung Fu Panda 3,杰克·布莱克,演员,功夫熊猫,7.9,男,处女座,1969/8/28,"美国,加利福尼亚,赫莫萨海滩",演员 / 制片 / 编剧 / 选角导演
功夫熊猫3 Kung Fu Panda 3,杰克·布莱克,演员,冰川时代,8.4,男,处女座,1969/8/28,"美国,加利福尼亚,赫莫萨海滩",演员 / 制片 / 编剧 / 选角导演
功夫熊猫3 Kung Fu Panda 3,杰克·布莱克,演员,功夫熊猫2,8,男,处女座,1969/8/28,"美国,加利福尼亚,赫莫萨海滩",演员 / 制片 / 编剧 / 选角导演
功夫熊猫3 Kung Fu Panda 3,布莱恩·科兰斯顿,演员,拯救大兵瑞恩,,男,双鱼座,1956/3/7,"美国,加利福尼亚州,圣费尔南多谷",演员 / 配音 / 导演 / 制片
功夫熊猫3 Kung Fu Panda 3,布莱恩·科兰斯顿,演员,功夫熊猫3,7.6,男,双鱼座,1956/3/7,"美国,加利福尼亚州,圣费尔南多谷",演员 / 配音 / 导演 / 制片
功夫熊猫3 Kung Fu Panda 3,布莱恩·科兰斯顿,演员,超脱,,男,双鱼座,1956/3/7,"美国,加利福尼亚州,圣费尔南多谷",演员 / 配音 / 导演 / 制片
功夫熊猫3 Kung Fu Panda 3,达斯汀·霍夫曼,演员,功夫熊猫,7.9,男,狮子座,1937/8/8,"美国,加利福尼亚州,洛杉矶",演员 / 配音 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,达斯汀·霍夫曼,演员,香水,,男,狮子座,1937/8/8,"美国,加利福尼亚州,洛杉矶",演员 / 配音 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,达斯汀·霍夫曼,演员,功夫熊猫2,,男,狮子座,1937/8/8,"美国,加利福尼亚州,洛杉矶",演员 / 配音 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,安吉丽娜·朱莉,演员,功夫熊猫,7.9,女,双子座,1975/6/4,"美国,加利福尼亚,洛杉矶",演员 / 制片 / 导演 / 配音
功夫熊猫3 Kung Fu Panda 3,安吉丽娜·朱莉,演员,功夫熊猫2,,女,双子座,1975/6/4,"美国,加利福尼亚,洛杉矶",演员 / 制片 / 导演 / 配音
功夫熊猫3 Kung Fu Panda 3,安吉丽娜·朱莉,演员,史密斯夫妇,7.6,女,双子座,1975/6/4,"美国,加利福尼亚,洛杉矶",演员 / 制片 / 导演 / 配音
功夫熊猫3 Kung Fu Panda 3,J·K·西蒙斯,演员,疯狂动物城,,男,摩羯座,1955/1/9,"美国,密歇根州,底特律",演员 / 配音 / 编剧 / 导演
功夫熊猫3 Kung Fu Panda 3,J·K·西蒙斯,演员,爱乐之城,,男,摩羯座,1955/1/9,"美国,密歇根州,底特律",演员 / 配音 / 编剧 / 导演
功夫熊猫3 Kung Fu Panda 3,J·K·西蒙斯,演员,爆裂鼓手,8.6,男,摩羯座,1955/1/9,"美国,密歇根州,底特律",演员 / 配音 / 编剧 / 导演
功夫熊猫3 Kung Fu Panda 3,成龙,演员,西游记之大圣归来,,男,白羊座,1954/4/7,香港,演员 / 制片 / 导演 / 编剧
功夫熊猫3 Kung Fu Panda 3,成龙,演员,喜剧之王,8.5,男,白羊座,1954/4/7,香港,演员 / 制片 / 导演 / 编剧
功夫熊猫3 Kung Fu Panda 3,成龙,演员,功夫熊猫,,男,白羊座,1954/4/7,香港,演员 / 制片 / 导演 / 编剧
功夫熊猫3 Kung Fu Panda 3,塞斯·罗根,演员,功夫熊猫,,男,白羊座,1982/4/15,"加拿大,不列颠哥伦比亚省,温哥华",演员 / 配音 / 编剧 / 导演
功夫熊猫3 Kung Fu Panda 3,塞斯·罗根,演员,功夫熊猫2,,男,白羊座,1982/4/15,"加拿大,不列颠哥伦比亚省,温哥华",演员 / 配音 / 编剧 / 导演
功夫熊猫3 Kung Fu Panda 3,塞斯·罗根,演员,功夫熊猫3,7.6,男,白羊座,1982/4/15,"加拿大,不列颠哥伦比亚省,温哥华",演员 / 配音 / 编剧 / 导演
功夫熊猫3 Kung Fu Panda 3,刘玉玲,演员,功夫熊猫,7.9,女,射手座,1968/12/2,"美国,纽约,皇后区",演员 / 导演 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,刘玉玲,演员,功夫熊猫2,,女,射手座,1968/12/2,"美国,纽约,皇后区",演员 / 导演 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,刘玉玲,演员,杀死比尔,8.1,女,射手座,1968/12/2,"美国,纽约,皇后区",演员 / 导演 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,大卫·克罗斯,演员,功夫熊猫,7.9,男,白羊座,1964/4/4,"美国,佐治亚州,亚特兰大",演员 / 编剧 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,大卫·克罗斯,演员,功夫熊猫2,,男,白羊座,1964/4/4,"美国,佐治亚州,亚特兰大",演员 / 编剧 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,大卫·克罗斯,演员,功夫熊猫3,,男,白羊座,1964/4/4,"美国,佐治亚州,亚特兰大",演员 / 编剧 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,凯特·哈德森,演员,功夫熊猫3,7.6,女,白羊座,1979/4/19,"美国,加利福尼亚州,洛杉矶",演员 / 导演 / 制片 / 编剧
功夫熊猫3 Kung Fu Panda 3,凯特·哈德森,演员,万能钥匙,,女,白羊座,1979/4/19,"美国,加利福尼亚州,洛杉矶",演员 / 导演 / 制片 / 编剧
功夫熊猫3 Kung Fu Panda 3,凯特·哈德森,演员,结婚大作战,,女,白羊座,1979/4/19,"美国,加利福尼亚州,洛杉矶",演员 / 导演 / 制片 / 编剧
功夫熊猫3 Kung Fu Panda 3,吴汉章,演员,功夫熊猫,7.9,男,双鱼座,1929/2/22,"美国,明尼苏达州明尼阿波利斯",演员 / 配音 / 导演 / 制片
功夫熊猫3 Kung Fu Panda 3,吴汉章,演员,功夫熊猫2,,男,双鱼座,1929/2/22,"美国,明尼苏达州明尼阿波利斯",演员 / 配音 / 导演 / 制片
功夫熊猫3 Kung Fu Panda 3,吴汉章,演员,生活大爆炸  第一季,,男,双鱼座,1929/2/22,"美国,明尼苏达州明尼阿波利斯",演员 / 配音 / 导演 / 制片
功夫熊猫3 Kung Fu Panda 3,兰德尔·杜克·金,演员,功夫熊猫,7.9,男,天秤座,1943/9/24,,演员
功夫熊猫3 Kung Fu Panda 3,兰德尔·杜克·金,演员,功夫熊猫3,7.6,男,天秤座,1943/9/24,,演员
功夫熊猫3 Kung Fu Panda 3,兰德尔·杜克·金,演员,黑客帝国2：重装上阵,8.4,男,天秤座,1943/9/24,,演员
功夫熊猫3 Kung Fu Panda 3,尚格·云顿,演员,功夫熊猫2,,男,天秤座,1960/10/18,"比利时,布鲁塞尔",演员 / 编剧 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,尚格·云顿,演员,煎饼侠,,男,天秤座,1960/10/18,"比利时,布鲁塞尔",演员 / 编剧 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,尚格·云顿,演员,功夫熊猫3,7.6,男,天秤座,1960/10/18,"比利时,布鲁塞尔",演员 / 编剧 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,斯蒂尔·加尼翁,演员,功夫熊猫3,,男,,,,演员
功夫熊猫3 Kung Fu Panda 3,利亚姆·奈特,演员,功夫熊猫2,8,男,,,,演员
功夫熊猫3 Kung Fu Panda 3,利亚姆·奈特,演员,功夫熊猫3,,男,,,,演员
功夫熊猫3 Kung Fu Panda 3,韦恩·奈特,演员,功夫熊猫,7.9,男,狮子座,1955/8/7,"美国,乔治亚州,卡特斯维尔",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,韦恩·奈特,演员,功夫熊猫3,,男,狮子座,1955/8/7,"美国,乔治亚州,卡特斯维尔",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,韦恩·奈特,演员,侏罗纪公园,8,男,狮子座,1955/8/7,"美国,乔治亚州,卡特斯维尔",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,芭芭拉·迪里克森,演员,功夫熊猫3,,女,,,,演员
功夫熊猫3 Kung Fu Panda 3,阿尔·罗克,演员,功夫熊猫3,,男,狮子座,1954/8/20,"美国,纽约,皇后区",演员 / 制片 / 配音
功夫熊猫3 Kung Fu Panda 3,阿尔·罗克,演员,天降美食,,男,狮子座,1954/8/20,"美国,纽约,皇后区",演员 / 制片 / 配音
功夫熊猫3 Kung Fu Panda 3,阿尔·罗克,演员,机器人历险记,,男,狮子座,1954/8/20,"美国,纽约,皇后区",演员 / 制片 / 配音
功夫熊猫3 Kung Fu Panda 3,威利·盖斯特,演员,功夫熊猫3,,男,金牛座,1975/5/3,"美国,伊利诺斯州,埃文斯顿",演员 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,威利·盖斯特,演员,早安乔,,男,金牛座,1975/5/3,"美国,伊利诺斯州,埃文斯顿",演员 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,威利·盖斯特,演员,Tucker,,男,金牛座,1975/5/3,"美国,伊利诺斯州,埃文斯顿",演员 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,弗莱德·塔他斯西奥,演员,冰雪奇缘,8.3,男,,,"美国,纽约",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,弗莱德·塔他斯西奥,演员,功夫熊猫2,8,男,,,"美国,纽约",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,弗莱德·塔他斯西奥,演员,功夫熊猫3,,男,,,"美国,纽约",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,迈克·米歇尔,演员,功夫熊猫3,7.6,男,,,,导演 / 演员 / 编剧 / 制片
功夫熊猫3 Kung Fu Panda 3,迈克·米歇尔,演员,穿靴子的猫,7.6,男,,,,导演 / 演员 / 编剧 / 制片
功夫熊猫3 Kung Fu Panda 3,迈克·米歇尔,演员,怪物史瑞克4,,男,,,,导演 / 演员 / 编剧 / 制片
功夫熊猫3 Kung Fu Panda 3,凯莉·库尼,演员,功夫熊猫3,7.6,女,,,,演员
功夫熊猫3 Kung Fu Panda 3,斯蒂芬·凯林,演员,功夫熊猫,7.9,男,,,,演员 / 配音
功夫熊猫3 Kung Fu Panda 3,斯蒂芬·凯林,演员,功夫熊猫2,8,男,,,,演员 / 配音
功夫熊猫3 Kung Fu Panda 3,斯蒂芬·凯林,演员,功夫熊猫3,7.6,男,,,,演员 / 配音
功夫熊猫3 Kung Fu Panda 3,米克·温格特,演员,功夫熊猫3,7.6,男,巨蟹座,1974/7/4,"美国,加利福尼亚州,勒穆尔",演员 / 选角导演 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,米克·温格特,演员,公主与青蛙,,男,巨蟹座,1974/7/4,"美国,加利福尼亚州,勒穆尔",演员 / 选角导演 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,米克·温格特,演员,功夫熊猫感恩节特辑,7.8,男,巨蟹座,1974/7/4,"美国,加利福尼亚州,勒穆尔",演员 / 选角导演 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,蔡明昊,演员,功夫熊猫3,,男,白羊座,1964/3/29,"美国,加利福尼亚州,新港滩",演员 / 制片 / 编剧
功夫熊猫3 Kung Fu Panda 3,蔡明昊,演员,亚瑟 第一季,,男,白羊座,1964/3/29,"美国,加利福尼亚州,新港滩",演员 / 制片 / 编剧
功夫熊猫3 Kung Fu Panda 3,蔡明昊,演员,Simply Ming,,男,白羊座,1964/3/29,"美国,加利福尼亚州,新港滩",演员 / 制片 / 编剧
功夫熊猫3 Kung Fu Panda 3,艾普尔·洪,演员,功夫熊猫2,,女,白羊座,1978/4/11,"美国,加利福尼亚州,洛杉矶",演员
功夫熊猫3 Kung Fu Panda 3,艾普尔·洪,演员,功夫熊猫3,7.6,女,白羊座,1978/4/11,"美国,加利福尼亚州,洛杉矶",演员
功夫熊猫3 Kung Fu Panda 3,帕克斯·朱莉-皮特,演员,功夫熊猫3,7.6,男,射手座,2003/11/29,"越南,胡志明市",演员
功夫熊猫3 Kung Fu Panda 3,诺克斯·朱莉-皮特,演员,功夫熊猫3,,男,巨蟹座,2008/7/12,"法国,尼斯",演员
功夫熊猫3 Kung Fu Panda 3,扎哈拉·朱莉-皮特,演员,功夫熊猫3,,女,摩羯座,2005/1/8,"埃塞俄比亚,阿瓦萨",演员
功夫熊猫3 Kung Fu Panda 3,希洛·朱莉-皮特,演员,本杰明·巴顿奇事,8.7,女,双子座,2006/5/27,"纳米比亚,Swakopmund",演员
功夫熊猫3 Kung Fu Panda 3,希洛·朱莉-皮特,演员,功夫熊猫3,,女,双子座,2006/5/27,"纳米比亚,Swakopmund",演员
功夫熊猫3 Kung Fu Panda 3,塞斯·罗根,配音,功夫熊猫,7.9,男,白羊座,1982/4/15,"加拿大,不列颠哥伦比亚省,温哥华",演员 / 配音 / 编剧 / 导演
功夫熊猫3 Kung Fu Panda 3,塞斯·罗根,配音,功夫熊猫2,,男,白羊座,1982/4/15,"加拿大,不列颠哥伦比亚省,温哥华",演员 / 配音 / 编剧 / 导演
功夫熊猫3 Kung Fu Panda 3,塞斯·罗根,配音,功夫熊猫3,,男,白羊座,1982/4/15,"加拿大,不列颠哥伦比亚省,温哥华",演员 / 配音 / 编剧 / 导演
功夫熊猫3 Kung Fu Panda 3,周杰伦,配音,不能说的秘密,7.6,男,摩羯座,1979/1/18,"台湾,台北",演员 / 作曲 / 导演 / 配音
功夫熊猫3 Kung Fu Panda 3,周杰伦,配音,功夫熊猫3,,男,摩羯座,1979/1/18,"台湾,台北",演员 / 作曲 / 导演 / 配音
功夫熊猫3 Kung Fu Panda 3,郭子睿,配音,功夫熊猫3,,男,双鱼座,2007/2/26,"中国,北京",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,郭子睿,配音,爸爸去哪儿,,男,双鱼座,2007/2/26,"中国,北京",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,郭子睿,配音,爸爸去哪儿 第一季,9.1,男,双鱼座,2007/2/26,"中国,北京",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,王志文,配音,风声,,男,巨蟹座,1966/6/25,"中国,上海",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,王志文,配音,功夫熊猫3,,男,巨蟹座,1966/6/25,"中国,上海",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,王志文,配音,一步之遥,6.3,男,巨蟹座,1966/6/25,"中国,上海",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,达斯汀·霍夫曼,配音,功夫熊猫,,男,狮子座,1937/8/8,"美国,加利福尼亚州,洛杉矶",演员 / 配音 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,达斯汀·霍夫曼,配音,香水,8.4,男,狮子座,1937/8/8,"美国,加利福尼亚州,洛杉矶",演员 / 配音 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,达斯汀·霍夫曼,配音,功夫熊猫2,,男,狮子座,1937/8/8,"美国,加利福尼亚州,洛杉矶",演员 / 配音 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,吴汉章,配音,功夫熊猫,,男,双鱼座,1929/2/22,"美国,明尼苏达州明尼阿波利斯",演员 / 配音 / 导演 / 制片
功夫熊猫3 Kung Fu Panda 3,吴汉章,配音,功夫熊猫2,8,男,双鱼座,1929/2/22,"美国,明尼苏达州明尼阿波利斯",演员 / 配音 / 导演 / 制片
功夫熊猫3 Kung Fu Panda 3,吴汉章,配音,生活大爆炸  第一季,9.4,男,双鱼座,1929/2/22,"美国,明尼苏达州明尼阿波利斯",演员 / 配音 / 导演 / 制片
功夫熊猫3 Kung Fu Panda 3,黄磊,配音,霸王别姬,,男,射手座,1971/12/6,"中国,江西,南昌",演员 / 配音 / 导演 / 制片 / 编剧
功夫熊猫3 Kung Fu Panda 3,黄磊,配音,海底总动员,,男,射手座,1971/12/6,"中国,江西,南昌",演员 / 配音 / 导演 / 制片 / 编剧
功夫熊猫3 Kung Fu Panda 3,黄磊,配音,功夫熊猫3,,男,射手座,1971/12/6,"中国,江西,南昌",演员 / 配音 / 导演 / 制片 / 编剧
功夫熊猫3 Kung Fu Panda 3,张纪中,配音,功夫熊猫3,,男,双子座,1951/5/23,"中国,北京",制片 / 演员 / 导演 / 编剧 / 艺术指导
功夫熊猫3 Kung Fu Panda 3,张纪中,配音,三国演义,9.2,男,双子座,1951/5/23,"中国,北京",制片 / 演员 / 导演 / 编剧 / 艺术指导
功夫熊猫3 Kung Fu Panda 3,张纪中,配音,天龙八部,,男,双子座,1951/5/23,"中国,北京",制片 / 演员 / 导演 / 编剧 / 艺术指导
功夫熊猫3 Kung Fu Panda 3,米克·温格特,配音,功夫熊猫3,7.6,男,巨蟹座,1974/7/4,"美国,加利福尼亚州,勒穆尔",演员 / 选角导演 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,米克·温格特,配音,公主与青蛙,7.3,男,巨蟹座,1974/7/4,"美国,加利福尼亚州,勒穆尔",演员 / 选角导演 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,米克·温格特,配音,功夫熊猫感恩节特辑,,男,巨蟹座,1974/7/4,"美国,加利福尼亚州,勒穆尔",演员 / 选角导演 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,韦恩·奈特,配音,功夫熊猫,7.9,男,狮子座,1955/8/7,"美国,乔治亚州,卡特斯维尔",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,韦恩·奈特,配音,功夫熊猫3,7.6,男,狮子座,1955/8/7,"美国,乔治亚州,卡特斯维尔",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,韦恩·奈特,配音,侏罗纪公园,8,男,狮子座,1955/8/7,"美国,乔治亚州,卡特斯维尔",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,阿尔·罗克,配音,功夫熊猫3,7.6,男,狮子座,1954/8/20,"美国,纽约,皇后区",演员 / 制片 / 配音
功夫熊猫3 Kung Fu Panda 3,阿尔·罗克,配音,天降美食,7.4,男,狮子座,1954/8/20,"美国,纽约,皇后区",演员 / 制片 / 配音
功夫熊猫3 Kung Fu Panda 3,阿尔·罗克,配音,机器人历险记,,男,狮子座,1954/8/20,"美国,纽约,皇后区",演员 / 制片 / 配音
功夫熊猫3 Kung Fu Panda 3,成龙,配音,西游记之大圣归来,,男,白羊座,1954/4/7,香港,演员 / 制片 / 导演 / 编剧
功夫熊猫3 Kung Fu Panda 3,成龙,配音,喜剧之王,,男,白羊座,1954/4/7,香港,演员 / 制片 / 导演 / 编剧
功夫熊猫3 Kung Fu Panda 3,成龙,配音,功夫熊猫,,男,白羊座,1954/4/7,香港,演员 / 制片 / 导演 / 编剧
功夫熊猫3 Kung Fu Panda 3,威利·盖斯特,配音,功夫熊猫3,,男,金牛座,1975/5/3,"美国,伊利诺斯州,埃文斯顿",演员 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,威利·盖斯特,配音,早安乔,,男,金牛座,1975/5/3,"美国,伊利诺斯州,埃文斯顿",演员 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,威利·盖斯特,配音,Tucker,,男,金牛座,1975/5/3,"美国,伊利诺斯州,埃文斯顿",演员 / 配音 / 制片
功夫熊猫3 Kung Fu Panda 3,安吉丽娜·朱莉,配音,功夫熊猫,,女,双子座,1975/6/4,"美国,加利福尼亚,洛杉矶",演员 / 制片 / 导演 / 配音
功夫熊猫3 Kung Fu Panda 3,安吉丽娜·朱莉,配音,功夫熊猫2,8,女,双子座,1975/6/4,"美国,加利福尼亚,洛杉矶",演员 / 制片 / 导演 / 配音
功夫熊猫3 Kung Fu Panda 3,安吉丽娜·朱莉,配音,史密斯夫妇,7.6,女,双子座,1975/6/4,"美国,加利福尼亚,洛杉矶",演员 / 制片 / 导演 / 配音
功夫熊猫3 Kung Fu Panda 3,弗莱德·塔他斯西奥,配音,冰雪奇缘,8.3,男,,,"美国,纽约",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,弗莱德·塔他斯西奥,配音,功夫熊猫2,8,男,,,"美国,纽约",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,弗莱德·塔他斯西奥,配音,功夫熊猫3,,男,,,"美国,纽约",演员 / 配音
功夫熊猫3 Kung Fu Panda 3,尚格·云顿,配音,功夫熊猫2,,男,天秤座,1960/10/18,"比利时,布鲁塞尔",演员 / 编剧 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,尚格·云顿,配音,煎饼侠,6,男,天秤座,1960/10/18,"比利时,布鲁塞尔",演员 / 编剧 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,尚格·云顿,配音,功夫熊猫3,7.6,男,天秤座,1960/10/18,"比利时,布鲁塞尔",演员 / 编剧 / 制片 / 导演
功夫熊猫3 Kung Fu Panda 3,斯蒂芬·凯林,配音,功夫熊猫,7.9,男,,,,演员 / 配音
功夫熊猫3 Kung Fu Panda 3,斯蒂芬·凯林,配音,功夫熊猫2,8,男,,,,演员 / 配音
功夫熊猫3 Kung Fu Panda 3,陈奕迅,配音,功夫熊猫,,男,狮子座,1974/7/27,香港,演员 / 配音
功夫熊猫3 Kung Fu Panda 3,陈奕迅,配音,功夫熊猫2,,男,狮子座,1974/7/27,香港,演员 / 配音
功夫熊猫3 Kung Fu Panda 3,陈奕迅,配音,功夫熊猫3,7.6,男,狮子座,1974/7/27,香港,演员 / 配音
功夫熊猫3 Kung Fu Panda 3,布莱恩·科兰斯顿,配音,拯救大兵瑞恩,,男,双鱼座,1956/3/7,"美国,加利福尼亚州,圣费尔南多谷",演员 / 配音 / 导演 / 制片
功夫熊猫3 Kung Fu Panda 3,布莱恩·科兰斯顿,配音,功夫熊猫3,7.6,男,双鱼座,1956/3/7,"美国,加利福尼亚州,圣费尔南多谷",演员 / 配音 / 导演 / 制片
